"","listing_id","id","date","reviewer_id","reviewer_name","comments"
"7908","31957975","619690539",2020-03-18,118126455,"Yeimy","Great area. Wendy is a great communicator! The home was nice!"
"7909","31957975","620068754",2020-03-20,223722612,"Jasminee","Wendy was so sweet! Definitely planning on coming again!!"
"7910","31961126","618596747",2020-03-15,42389624,"Jessica","Great location near to subway. Candia was a wonderful host. Thank you very much!"
"7911","31961126","622028262",2020-04-08,326841072,"Ahmed","The place was Above my expectations, Candia was very nice and the communication is perfect...
Its just the sirens in the street is disturbing a little bit...but as a general its an awesome place i would recommended."
"7912","31961126","625516356",2020-05-21,38441449,"Iman","Great stay. Exactly as shown! Candia is quick with replying."
"7913","31961126","627318647",2020-06-01,61008902,"Edgar","I took my family to this destination for my sons birthday. Regardless of what was happening in the world. We had an awesome time. We are already talking about coming back. Everything was perfect. And it was so close to the beach that we wouldn’t even pack a bag."
"7914","31961731","618563303",2020-03-15,340076515,"Kiana","Awesome location and large space for nyc ! Has it’s own patio area and the apartment is very spacious. Also didn’t have to Uber or take the subway to any of the things I wanted to do that weekend so it saved me costs on that!"
"7915","31978375","619658902",2020-03-18,5643775,"Jemimah","Elizabeth's home is beautiful and well-located with respect to subways, Central Park and local restaurants and cafes. She was very welcoming and generous in the way she shared her space with us, and had great recommendations for navigating and exploring New York. I highly recommend staying with her!"
"7916","31978518","619650768",2020-03-18,340844573,"Karen","Such a lovely and comfortable place.  A great location and our host was so thoughtful and caring.  Will definitely come back"
"7917","31979292","620297219",2020-03-21,3801713,"Maria","Super cute, comfortable and a haven for my husband and I who were stuck inside for the week and working remotely. Relaxing vibe, comfortable bed, easy to cook in and great for walks on the beach. Fully stocked with everything we needed. The live plants made it feel like a real home that was cared for. We were sad to leave and would definitely recommend Sam's bungalow for anytime of year."
"7918","31979292","621526631",2020-04-01,2922504,"Jean","Sam's place was super cute, comfortable, and clean! It was a great retreat being able to walk to the beach (just 1min away) everyday during our stay. I would definitely go back and stay there again and would recommend anyone (especially from NYC or Brooklyn) who's looking for a close getaway to stay at Sam's adorable bungalow."
"7919","31982293","622411376",2020-04-14,24344573,"MaryAnn","Great apartment in heart of Brooklyn with lots of personal touches to make my stay more comfortable"
"7920","31982293","623187021",2020-04-26,310677334,"Spencer","Clean and stylish apartment. Great views, would stay again"
"7921","31982293","624305412",2020-05-09,87501840,"Diana","Very cool spot! Awesome art and everything you need."
"7922","31994107","619386120",2020-03-17,317522514,"Adetokunboh","The host canceled this reservation 11 days before arrival. This is an automated posting."
"7923","31994107","625324411",2020-05-19,275139830,"Louise","Fantastic! It was clean but it would be better if the dryer works. Good experience."
"7924","31994501","618763267",2020-03-15,325530855,"Ellen","Excelente localização, Ziye é muito atenciosa e muito querida!"
"7925","32012464","623813345",2020-05-03,344805410,"Jackeline","Patricia’s place was amazing, everything is close by and she responded fast if I needed anything."
"7926","32012464","626128338",2020-05-25,224013308,"Jeff","Fantastic place. Every little detail was perfect. A great place to stay in Queens"
"7927","32014745","623718150",2020-05-02,332457670,"Dashawn","Before you book please contact the host and please confirm that he’s accepting people"
"7928","32016639","618625449",2020-03-15,13732579,"Ryan","I had a great stay at Matthews place. Excellent location, nice and clean, communicative host, had everything I needed. Thank you."
"7929","32019847","620515531",2020-03-22,85186177,"Tyler","I stayed here for 10 weeks from the beginning of January to the end of March with a roommate while we were interning in Midtown. The apartment was decently spacious (the bedrooms are quite large compared to many other apartments in the city) but there were a few concerns I had, mainly surrounding the overall cleanliness of the apartment. The ceiling fans were caked with dust that flew everywhere when they were turned on, and many of the pillows were stained which was a bit gross. The toilet was also quite dirty and had clearly not been scrubbed prior to our arrival. The blinds in one of the bedrooms were also falling apart and couldn't be opened/closed fully. A number of the light fixtures were also missing light bulbs which makes it quite dark inside as there are no windows into the living room. 

My complains with the apartment are mainly simple things that could be easily and inexpensively fixed by the owner to make this a relatively flawless stay. The location of the apartment is great, you're very close to the 33rd street 6 station and there's lots of restaurants and a gym in walking distance. This unit is on the 3rd floor and very easy to get up to, and the building is very quiet (we were never there during work hours on weekdays though). Overall it was an okay place to stay for the winter, and could easily be made into a 5 star stay with some simple fixes."
"7930","32034639","618629420",2020-03-15,257783220,"Mayra","Everything about the place was great!!"
"7931","32034639","621145854",2020-03-28,227669047,"Michael","Olivia's place was a very typical NY apartment. The space is just as described and has everything you'll need to feel at home during your stay!"
"7932","32034639","624618628",2020-05-12,341468851,"Erin","Awesome place comfy clean cute and Olivia was great with communication"
"7933","32034639","625330588",2020-05-19,10195723,"Lynn","Good value, full kitchen, very comfy couch and nice TV! Easy to find parking as well - there wasn’t a ton of light into the apartment, just three windows on one side of the apartment."
"7934","32034639","626151715",2020-05-25,68930872,"Jake","Olivia has a wonderful spot in Brooklyn. The decorations are great and the traveler's tips are excellent sources of information to decide on where to go and eat around the city. One of the best!"
"7935","32035609","619702911",2020-03-18,26521088,"Caryl","Clean comfortable noisy at night at times area a felt slight unsafe at night"
"7936","32035609","620959640",2020-03-26,307196591,"Patrick & Lyanna","Daniel & Kenzie’s place was great! Everything was perfect and ready for us. Bathrooms were sparkling clean, internet was fast and that helped us to work from home and also we had a big TV with cable and netflix. We found everything mentioned in description. A big plus for the kitchen, was very well stocked. Daniel and Kenzie were super helpful and responsive. They gave us very good recommendations and that made our stay perfect! The apartment's location is very good, close to everything. We would definitely come back! Thank you!"
"7937","32035609","621599211",2020-04-02,228225649,"Brent & Kaley","It's in a perfect location and the hosts are great!"
"7938","32036822","620644678",2020-03-23,33998065,"Syed","Thank you for hosting me in these times! Carlos was more than helpful, a treated me like an old friend. Great to come across such people."
"7939","32036822","621261703",2020-03-29,62975711,"Ariana","Although my stay was only for a short period of time, I had a great stay at Valentina’s! The place was just as described as on the pictures and the complimentary breakfast set up was such a nice touch. I would definitely stay again!"
"7940","32037535","618052164",2020-03-14,42197683,"Richard","We had a great time! Great communication, location and space."
"7941","32037535","620873635",2020-03-25,223667937,"Carl","Rr, Place is better than listed. It’s a perfect location and Rr, is a great communicator. 
The place was sparkling clean and near everything you could possibly imagine. I will be staying at Rr’s place again soon. Chuck"
"7942","32049360","619079286",2020-03-16,9123773,"Teresa","Es una casa que está muy bien para ir en grupo ya que permite alojar a bastante gente. Nosotros eramos 7, fuimos con un bebé y tuvimos todo lo que necesitamos. Hay que tener en cuenta que hay que subir escaleras para acceder a las habitaciones de arriba por si alguien tiene dificultades para ello.  Es un barrio aparentemente tranquilo. Si vas a estar varios días por NY se te puede hacer pesado el recorrido en metro hasta Manhattan ya que son 40 minutos; pero si estás acostumbrado a este tipo de trayectos es totalmente directo y la estación está muy cerca."
"7943","32064131","619078698",2020-03-16,338020963,"Madeleine","Great value, perfect space, and accommodating host! Awesome spot for a weekend getaway to NYC"
"7944","32069538","618706476",2020-03-15,243402305,"Jeremy","Amazing place, I recommended it."
"7945","32088018","621137410",2020-03-28,79675764,"Sehee","I had a great time at Devika's house. My room was clean, comfy. and the house is 10mins to the subway station 7line is close to downtown.  The area around the house is very safe. Devika and her daughters are lovely and thoughtful. I felt more than welcome. I hope to stay at their house again. Thank you for all:)"
"7946","32093515","621455967",2020-03-31,341250959,"Jeremy","The place was clean and quiet, in a very peaceful location. Very beautiful house."
"7947","32095668","620292575",2020-03-21,158930347,"Trenise","Mannys place was a small studio but it was clean and had everything i needed. It was a self check in so I had complete privacy. Manny responded to any messages pretty fast. He also allowed me a late check out due to my flight being changed with all this virus situation going on. I definitely appreciate that. If you need a small place to stay with you or your spouse this is a great spot. everything I needed was walking distance. It did take a little bit to find some parking but its there. I'll definitely book manny again"
"7948","32095668","621131443",2020-03-28,341353445,"Benjamin","Thanks"
"7949","32095668","623650421",2020-05-02,258155604,"Theodora","They were very accommodating to my needs and helpful when I was cold they brought me a heater. I was mostly dealing with Manny’s father who was very helpful.  I had an incident when I came across a mouse in the kitchen but then again it’s NY and it happens. Manny’s father came and helped me with my situation. The space is big enough for 1-2 people. During this pandemic it was perfect for me because I had my own personal space. Overall I enjoyed my stay and Manny’s father treated me like family and considerate."
"7950","32095668","624223131",2020-05-08,344703482,"Ashley","......."
"7951","32095668","624447339",2020-05-10,343585306,"Donald","Nice cozy place!"
"7952","32095668","624745677",2020-05-14,229482085,"Shanay","I really loved this place. I wish I could have stayed long I’m might book again very soon."
"7953","32102590","619116246",2020-03-16,288303479,"David","Great location, host responds quickly, and great space for 3! Definitely recommend!"
"7954","32108317","618045181",2020-03-14,190739176,"Mackenzie","Beautiful brownstone and hosts were great communicators."
"7955","32112767","618566589",2020-03-15,337335319,"Richard","Marsha's place was amazing! I highly recommend it! I would definitely rebook again! The space was clean and had so many modern amenities! Marsha was friendly and hospitable."
"7956","32112767","624844516",2020-05-15,47662512,"Aniysa","Marsha really came through for me last minute . I had an issue with another Airbnb that I booked and was unable to stay there. Marsha really opened her home to me and I really appreciate it so much . The place was nice and cozy, perfect a couples getaway . I would definitely stay again !"
"7957","32112767","625094274",2020-05-17,225776594,"Amanda","I absolutely enjoyed my stay at Marsha's place. She was very hospitable and able to help with all questions posed in a timely manner. The space itself is very clean and tidy. She provided all the necessary amenities as described during the stay. Would definitely book again!"
"7958","32112767","627665390",2020-06-04,348242131,"Shamar","Marshas place is very dope. Everything that’s advertised is there, super clean , nice, and welcoming . Design is top notch as well."
"7959","32113235","618581211",2020-03-15,178860880,"Mike","Great location three blocks from Madison Square Garden, and very close to 28th and 23rd Street subway stops (+ Penn Station). Clean, spacious apartment. Safe building and neighborhood. And a great view that includes the Empire State Building.

Paul was an excellent host - met us on our arrival and was available by phone and text to answer our questions. I'd definitely stay here again, and would highly recommend this location and host(s) to others as well."
"7960","32135728","621744678",2020-04-04,132198546,"Lavina","We had a very comfortable stay. The place was clean. Would recommend this place."
"7961","32135732","624305375",2020-05-09,19019777,"Marlon","Check in was no problem. Missed initial message from Danica but after getting in was supposed to have a queen bed but was given a blow up twin. The space was very clean and as a host Danica is great to talk to. On check out I had no problem locking door when dry but when I left it was raining hard for few days straight and was informed after I left that the door didn't close right and blew open."
"7962","32135732","625426140",2020-05-20,346307146,"Richard","Great host very nice neighborhood and very nice people"
"7963","32136801","619692106",2020-03-18,135020809,"Sharon","Lenin's place was sparkling clean, very stylish, had a very good smell all around the house. Felt totally private. Lenin was quick to respond and helpful when a favor needed. Would definitely stay again. Thank you for the amazing experience!"
"7964","32136801","625746915",2020-05-23,43104990,"Jesse","This is the perfect AirBnB experience. Our host is an amazing person and the location was stellar. We walked all over Manhattan from here. I will always try to stay here when in Manhattan."
"7965","32141626","621975113",2020-04-07,79263046,"Yokasta","Harris saves us.. I had reserved an apartment and when it was time to check in the host did not come through.  I texted Harrie and in a matter of minutes I was able to reserve his apartment and check in.  Super clean, cozy, comfortable beds.  Hot shower excellent.  Everything was great.  Location near everything.  Quiet neighborhood."
"7966","32141672","622414868",2020-04-14,57678748,"Amit","Make sure everything you agree upon is in writing with AirBnB."
"7967","32161968","619734296",2020-03-18,166083097,"Billy","DO NOT STAY HERE!!!! This house was absolutely disgusting. The shower had not been wiped down in months and had the nasty black buildup to prove it. The sink in the bathroom had gross brown stuff growing in it. All of the walls were covered in nasty mystery splotches. The kitchen had not been wiped down in weeks. The stove had nasty stuff crusted up all over it. The refrigerator door had this weird brown liquid sprayed all over it. Host and cohosts were extremely slow to respond. We asked for an extra key, which they promised us and we never received. I'm about 99% sure we did more cleaning than the owners of the property did. Filthy!"
"7968","32161968","621664680",2020-04-03,342260405,"Shshonda","You think that because the coronavirus is going around that people living in shared spaces would practice extra cleaning habits but not at this place. People living there are nasty,  even after the cleaner cleans they dirty it right back up and remove soaps so you can't wash your hands...  but the room was clean bed is soft"
"7969","32161968","623027755",2020-04-24,342648685,"Armando","clean place to stay"
"7970","32161968","624540361",2020-05-11,310227724,"Cierra","DONOT! Book this place. The host is very unresponsive and rude. He crossed book me and someone else for the same room and caused so much friction that the police were involved because he would not respond. I had trouble getting in to the place because he said that the key was in a lockbox that was broken open and empty. The other attendees and the people who live in that house had nothing but bad things to say about him they didn’t even understand how he still had a bnb license. He is rude. There were so many dirty clothes in the tub that I wasn’t able to shower there. Worse place ever."
"7971","32165550","626684689",2020-05-29,91519508,"Orseola","Santiago's place  had everything that i needed in the short stay. It was exactly as described and it was in a convenient location. He resounded to my messages quickly and was helpful."
"7972","32168090","618063790",2020-03-14,43542729,"David","Akram was a wonderful host. He had quick responses and was very accommodating. We had plenty of room to sleep and the beds were comfortable. The location can get noisy at night with the neighbors hanging outside and playing music but besides that we had a great time. It was very convenient to everything"
"7973","32168531","617998977",2020-03-14,40118679,"David","This was my second time staying at Hamish’s, and as before I loved staying there. 
The apartment is just as it looks, really comfy and spacious, and in a great area.
Hamish is such a great host and I’d definitely love to stay again in the future."
"7974","32171100","618604161",2020-03-15,120833381,"Luis Eduardo","Sin duda el alojamiento es ideal, pero mas ideal es la hospitalidad y la atención que nos brindaba Josefina durante toda la estancia. Nos Trato como de la familia y se preocupaba cada día por nosotros.
Recomendable 100%.
Ubicación  y cercanía a los servicios públicos inmejorables, a menos de 5 minutos caminando el metro y 2 minutos supermercado y tiendas."
"7975","32207088","620758629",2020-03-24,330637140,"Kristopher","Awesome visit...."
"7976","32214481","618062561",2020-03-14,6457581,"Namrata","This place was very clean, beautifully decorated, very comfortable, with every detail was well thought out. It’s the best Airbnb I’ve stayed in."
"7977","32223114","621027332",2020-03-27,54909363,"Liliane","Monika’s place is exactly how it was prescribed even better the place was immaculate spotless we had everything we needed from extra toilet paper to towels to pots an pans the kitchen had brand new microwave stove coffee maker and a brand new refrigerator and then we had the beautiful backyard that we enjoyed sooo much I would comeback for sure"
"7978","32233982","621546860",2020-04-01,126951545,"Timor","The room is as described and the house is very easy to reach by metro.  The management is very easy to contact and takes care of the guests' wishes very quickly.  Even now in times of Covid-19 the cleaning service came and even took care of our health.  Thank you very much for the flexibility and the uncomplicated stay. :)"
"7979","32235802","623355109",2020-04-29,216632457,"Christine","Washington room is very spacious, bright and clean. The bed is a bit small and uncomfortable. We have stayed at Incentra before and have always had a great experience."
"7980","32235802","624676936",2020-05-13,216632457,"Christine","Great hospitality and location."
"7981","32242139","619635752",2020-03-18,5407750,"Dave","Great apartment and location. Super stylish space. Comfy bed. Great shower."
"7982","32242139","622861836",2020-04-21,341854168,"Andrew","This place was great! Everything we could think of was provided, and Marissa was incredibly responsive to all the questions we had."
"7983","32242139","623298392",2020-04-28,3179468,"Logan","This apartment is absolutely amazing! It was a joy to cook in the kitchen, the couch was comfortable and the bathroom was great. The location right near Prospect Park cannot be beat and Marissa was incredibly quick to respond and extremely helpful. Highly recommended!"
"7984","32242139","627820813",2020-06-05,152463541,"Mary","It is just as advertised and is a perfect place to stay with an even more perfect understanding host! You can't go wrong."
"7985","32244701","620059980",2020-03-20,196494638,"Wendy","Very clean place and beautiful places to visit around the area, enjoyed my stay"
"7986","32244701","621750566",2020-04-04,279695794,"William","Place is very well
Maintained and was definitely a great stay. Would definitely stay here again for sure."
"7987","32244701","625326260",2020-05-19,35586274,"Kevin","Great place!"
"7988","32244701","625423000",2020-05-20,204082087,"Kateryna","nice guy! easy and on time! speaks  also Russian like me)"
"7989","32244701","626009865",2020-05-24,12246092,"Crystal","Cannot beat the location!! Heart of NYC Times Square are. Located near absolutely everything. Excellent apartment. Had all the comforts of home. Great getaway!"
"7990","32244701","628206591",2020-06-07,310412318,"Teon","Great!!!!!"
"7991","32257766","621033858",2020-03-27,66103493,"David","Clarissa was great friendly and helpful!"
"7992","32258325","619433734",2020-03-17,6209179,"Nataliya","What a beautiful place! Super convenient to get into the city. The room was comfortable and very clean, perfect temperature, comfy bed, our own TV in the room. The bathroom was big, modern, and had things like body wash and shampoo (although we did bring our own - just in case you forget).  The views out the window are gorgeous. The place is quiet, there is a convenient store around the corner that has great food for carry out and coffee, and it has great hours. The host is really nice and super accommodating and quick to respond. Would love to be back someday. Wouldn’t change a thing."
"7993","32258325","622581349",2020-04-17,187097539,"Christina","Very stylish apartment and very reasonably priced. I loved my stay! The apartment was very clean and had everything I needed. I also had a lot of privacy which I appreciated. The building is also fabulous. I will be staying here again."
"7994","32258325","622858300",2020-04-21,156215577,"Ky","You gotta see it to believe it , my stay was amazing !"
"7995","32258325","623356941",2020-04-29,176614670,"Monique","Must stay! Beautiful apartment and great host."
"7996","32258325","623536840",2020-05-01,161479583,"Dinetra","Danny’s place is stunning. A lot of sunlight and very relaxing space. SPOTLESS! We will definitely be back!"
"7997","32272082","627986797",2020-06-06,206996826,"Ivan","Amazing view, amazing apartment, beautiful neighborhood (roosevelt island is a hidden nyc gem) and great stay overall"
"7998","32284162","619006773",2020-03-16,18075801,"Mette Louise","This is the ultimate Brooklyn stay; right on Bedford avenue in walking distance to a wide range of bars and restaurants, it provided optimal conditions for our stay. If you like to walk (as we do), taking 30 minutes to walk over Williamsburg bridge to Manhattan is wonderful. 

The apartment itself is perfect. Very spacious for four travellers, great amenities and homey decor. High ceilings and room to kick back and relax. It's an AirBnb that you're simply relieved to arrive at after long travels - I think that's the best way to describe it.

Check-in was very smooth and it introduces you to the great deli on the corner, which has everything you need for a pre-dinner-snack or your morning coffee. Try their everything bagels, they are great.

Tip: If you're tired on your first night and still feel like going for a good meal and drinks, book a table at Maison Premiere which is more or less across the street. They have great service, great food and provide a gorgeous space for first night out.

Thanks to Diego for being a wonderful host, quick to reply and very kind when we had to leave quickly and prematurely (We were called home because of COVID-19 - all Danes abroad were called home March 2020). 

When we return to New York, Diego's place will be our first choice to stay and we can't wait to be back there!"
"7999","32284162","624159593",2020-05-07,90140955,"Shanel","Diego’s place was wonderful and very great communication"
"8000","32284162","624524931",2020-05-11,225662158,"Sudan","Great place to use if you want a relaxing time to unwind."
"8001","32284162","624859382",2020-05-15,29004560,"Careem","Exactly what is described is what’s expected"
"8002","32284162","625076119",2020-05-17,35239245,"Terron","Diego’s place was great. Perfect location by the water & around many food places."
"8003","32284162","625412232",2020-05-20,345596749,"Mavis","What you see is what you get. Diego is definitely responsive to any requests or needs. This place is low key and well put together which does make it comfortable! Absolutely love the windows!!!!
Great place for a breath of fresh air."
"8004","32284162","625626054",2020-05-22,345586228,"Felicity","What a lovely apartment with amazing amenities. This place was better than expected and Diego was a great host. I would definitely stay again."
"8005","32284162","626144598",2020-05-25,216251008,"Elizabeth","This place was absolutely amazing and the location was great! The host was very responsive."
"8006","32284162","627101521",2020-05-31,138191545,"Sadi","The refrigerator made a lot of noise like it was really loud other than that the space was nice Nd cozy"
"8007","32284162","627458239",2020-06-02,102808980,"Candice","Nice. Cozy space. Just appliances were very much outdated and roku moved very slow. We never was giving permission to sit outdoors. That would of been really nice."
"8008","32284162","627824483",2020-06-05,193896803,"Marshay","The place is amazing, Diego was really nice. He was available whenever I had any questions and was willing to work with me when I needed. The house was amazing!!! I would definitely stay there again anytime !"
"8009","32284162","628239831",2020-06-07,120788863,"Joelmy","Exactly like the pictures. Easy check in and Diego was very communicative. Enjoyed every minute!"
"8010","32284910","618064801",2020-03-14,24903059,"Josh","My stay at Rosy’s was great. Clean room, close to LGA, and Rosy was very nice!"
"8011","32284910","620491217",2020-03-22,265517702,"Elliot","Rosy was very sweet and nice!! The place was clean and nice!!"
"8012","32286787","619899413",2020-03-19,213023786,"Valentin","Pete et Chloe sont extrêmement sympathiques et accueillants. Ils nous ont été d'une grande aide alors que nous rencontrions des problèmes avec notre agence de voyage et nos vols retours (à cause du coronavirus), ils n'ont jamais hésité à se rendre utiles, et à nous rassurer sur le fait que nous pouvions, dans le pire des cas, rester chez eux plus longtemps si nécessaire. L'appartement est assez bien situé, proche de stations de métros, la chambre est confortable, préserve l'intimité et surtout, surtout, offre un accès direct à Netflix ! Nous reviendrons avec plaisir !"
"8013","32287174","618342587",2020-03-15,3992140,"Kemper","Ninja and Sung are Awesome."
"8014","32291385","623342484",2020-04-29,62544454,"Michelle","I was very pleased with my stay at Clinton's! This place had a lot more to offer than your typical New York stay! A terrace with a beautiful view! Everything you need to cook if needed. Awesome theater room to watch movies! Very comfortable bed and soft sheets! Host was very prompt to respond to any needs and really cared to make your stay as comfortable as possible! I loved the area as well. Plenty of great places to eat nearby and a market on 9th/1st avenue with fresh food and anything else you may need. I highly recommend Clinton's place for your stay in NYC! Thanks again Clinton!"
"8015","32291385","625968553",2020-05-24,105879379,"Hajer","Clinton was detailed, attentive and responsive to all questions and needs during our stay. Location and neighborhood was close to public transpo, dozens of cool restaurants/bars, grocery markets, etc. Apartment is charming and cozy and gives you a real NYC vibe. The view on the terrace was an added bonus. Def recommend!"
"8016","32291916","618299442",2020-03-15,257026417,"Nashua","Florian has excellent communication skills, a friendly personality and a quick response time. Would definitely recommend!"
"8017","32303671","625236901",2020-05-18,287857438,"Paula","Didn’t get to stay but the host were great and understanding ❤️"
"8018","32303904","619082809",2020-03-16,32397026,"Aisha","Safe, clean, comfortable, quite, great location, great for families with kids, spacious, great amenities and comfortable  furniture and linens. Responsive host easy check in will stay again with her when we come to NYC 5 stars I highly recommend"
"8019","32304108","624296299",2020-05-09,68933964,"Wendy","At a time of uncertainty where I couldn’t live at home for awhile, Barbara was nice enough to rent out her apartment to first responders . She was so kind and flexible with dates which helped a lot. I greatly appreciated it and her home was amazing! Not to mention everything you need is just right there literally on the corner of the same block. Apartment has nice open space, tall ceilings, doors that open out to the front and back of the house. It was beautiful. Thank you Barbara!"
"8020","32310285","621343984",2020-03-30,307372122,"Chuang","This place is pretty accurately advertised. The host is very responsive and understanding and is very flexible. The room is small and cozy and clean."
"8021","32314474","618621363",2020-03-15,335397586,"Juan Carlos","Nice place!"
"8022","32332890","621440050",2020-03-31,35905363,"Sarah","Wonderful location, easy to walk to anything you need and lots of amazing restaurants/shopping."
"8023","32334037","618554547",2020-03-15,21419617,"Diana","Comfortable bed and shared space. Beauty was so kind to be around and the location was close to transit."
"8024","32334037","623441337",2020-04-30,6297413,"Sonia","Beauty is a perfect hostess.  Easily one on the best stays in New York."
"8025","32334037","623550864",2020-05-01,6297413,"Sonia","Super postive experience."
"8026","32342541","620085404",2020-03-20,28696002,"Kailash","Blanca's great, clean place, nice private room"
"8027","32350835","620857573",2020-03-25,36384539,"Esin","The location is perfect. Many restaurants and 24-hour open grocery stores around! Whatever you can think of, I'm sure you can find it within walking distance. I was commuting to midtown Manhattan and West Village easily. The room is more like a studio...very big for NYC standards. It is always warm. The bathroom is inside the room. Kaz and Kayo were always reachable and kind. The only con is that there is no window so if you are planning to spend time in the room, that may be a problem. Other than that, I'd recommend this place. Thank you for your hospitability."
"8028","32358081","620269028",2020-03-21,166815176,"Brooke","I stayed here for two months and really enjoyed the apartment. The finishes, such as the kitchen and bathroom, are high-end, and there was plenty of space to unpack my things. The only thing that wasn’t ideal was the distance to the trains. Almost all of the stations that I walked to were about a mile away. Other than that, it was a perfect stay."
"8029","32365337","625964993",2020-05-24,7351331,"Amandalisa","Stylish place!"
"8030","32379092","618745302",2020-03-15,144281850,"Matt","Great space, Great style, great place to stay"
"8031","32379092","619636898",2020-03-18,266882404,"Aldo","Excelente lugar, a 3 cuadras del metro, muy limpio y sensillo de entrar"
"8032","32379092","621038869",2020-03-27,339907955,"Jamal","Amazing"
"8033","32379092","623919679",2020-05-04,95432363,"Martin","Worst booking ever. First I booked a room at different listing and as soon as I get a confirmation the host calls me to say it's a double booking. The host offered another room the same price and being that it was 9pm I agreed. Upon arrival, the door gate code was incorrect. The keys were no where to be found, so I had to wait for someone to let me in. The room they offered me was already occupied so I had to settle for a smaller room with no windows. The room was smelly and dirty. The bathroom had blood on the toilet. The kitchen was filled with dishes and flies. I left the very next morning and contacted the host and got no reply. I wouldn't recommend booking with this host for any listings."
"8034","32379092","626162261",2020-05-25,288558337,"Casandra","Nice and peaceful place. Very clean and host give u quick respond."
"8035","32379695","623014315",2020-04-24,342260405,"Shshonda","It's a nice place"
"8036","32380039","624304936",2020-05-09,329293837,"Tyreese","What aii"
"8037","32400196","623296604",2020-04-28,342087400,"Jack","Outstanding experience in Harlem"
"8038","32404550","618533984",2020-03-15,339067219,"Brenda","Very good space and near to a subway station"
"8039","32426202","625985529",2020-05-24,163003929,"Shatir","Great stay"
"8040","32426202","626342082",2020-05-26,121568423,"Lanae","The home was nice and clean, much bigger than I expected. The host accommodated all of my needs. I would definitely book again."
"8041","32426202","626545764",2020-05-28,142588960,"Jolia","Great value and communication from host."
"8042","32426202","627055816",2020-05-31,115046249,"Frederick","NICE SPOT, EASYT TO GET TO"
"8043","32426202","627584907",2020-06-03,39744477,"Lovasia","Chaim's place was clean, stylish and fun to stay in. My partner and I needed a little time away from our newborn twins and it was much needed. It was totally last minute but Chaim accommodated us and was very easy to communicate with. Would definitely come back!!!!"
"8044","32426202","628254445",2020-06-07,210200177,"Sandrael","The place overall (inside) is nice and updated. Communication with the owners sucked. They weren’t responsive. Also certain amenities were not included. No towels, wash clothes or extra linens."
"8045","32426480","619183099",2020-03-16,9797546,"Trang","Nice apartment with tropical decor. Kaylin is an helpful host. The neighborhood has plenty of local restaurant."
"8046","32441129","626521386",2020-05-28,85261869,"Kurt","Nestled into a charming, tree-lined block with a Mickey mural as its greeting, Brett's apartment in storied Noho is a one-of-a-kind opportunity to experience the best of New York City.

His stylish accommodations were first-class, with all the amenities you would expect of a luxury condominium in an elevator building: design-centric and comfortable furnishings, plenty of natural light, plush bedding, a full-service kitchen, a washer-dryer, and a dishwasher (making cleanup a breeze).

Close to Greenwich Village and Noho, the central location cannot be understated and is an easy walk or Citibike ride to popular destinations like Wall Street, the World Trade Center, the Theater District, Times Square, and Central Park. Luckily, Levain is a block away, letting you snag a coffee and cookie along the way.

It almost goes without saying, but, in the midst of a pandemic, Brett's place provided a clean and quiet retreat. Highest recommendation."
"8047","32441243","619186092",2020-03-16,46547597,"Richard","This is the worst Airbnb I ever stayed in First the air is bad its in Brownsville Brooklyn up an entering the building there is a Strong Oder The elevator is dirty and stink going into the apartment  it also have oder and the Sheets and pillow is dirty I text the owner about it he text me back thanks for the advice But didn’t make any effort to replace them Also there’s garbage everywhere around the building infront the building behind the building is just a big dump also took Pictures of everything"
"8048","32441243","622421642",2020-04-14,343409530,"Nicky","great place great price !!!!!"
"8049","32441243","622523603",2020-04-16,343409530,"Nicky","Great Place great price Great host!!!"
"8050","32441243","622963987",2020-04-23,343409530,"Nicky","great home away from home close to everything is a perfect house for a couple or a family my kids definitely enjoyed the bunk bed and their private TV Alejandro is the super responsive host definitely there for anything I needed we will definitely be coming back anytime I need a home away from home"
"8051","32441243","623156677",2020-04-26,343409656,"Keuri","Nice  quite cozy please,  alot stores near by , subway near by, parking always free on the streets and great communication with the host"
"8052","32441243","625948183",2020-05-24,343532964,"Sofia","It wasn’t bad compare to outside"
"8053","32441243","627582290",2020-06-03,229646056,"Emmunual","Great place"
"8054","32443972","619679633",2020-03-18,41641353,"Rana","Gorgeous beautiful peaceful with excellent touches of hospitality. I had an excellent stay thank you Daniel."
"8055","32443972","620680901",2020-03-23,248479742,"Lissette","I really enjoyed staying at Daniel’s place. The place is loaded with all the essentials, so if I lost my suit case I’d still be ok lol. Clean, spacious, and the balcony works for fresh air and cool selfies ."
"8056","32443972","624074478",2020-05-06,41116242,"Miao","Daniel is so great, kind and thoughtful, more than amazing. The house is way better than my expectation. It’s bigger than it’s in the image, and lots of great design details, we don’t even wanna check out"
"8057","32443972","626662090",2020-05-29,1006255,"Christina","Great place!"
"8058","32446823","621353423",2020-03-30,116578579,"Amia","Very calm setting, good experience."
